restaurant_id,name,price,city,region,timing,rating_type,rating,votes,url
153,Flax,700.0,Mumbai,Lower Parel,10am to 1130pm(Mon-Sun),Very Good,4.0,404.0,https://www.zomato.com/mumbai/flax-lower-parel/info
154,Navya - The Regale by Tunga,850.0,Mumbai,Mahakali,1130am to 1130pm(Mon-Sun),Very Good,4.1,438.0,https://www.zomato.com/mumbai/navya-the-regale-by-tunga-mahakali/info
155,The Pantry,1400.0,Mumbai,Fort,830am to 1130pm(Mon-Sun),Very Good,4.0,1672.0,https://www.zomato.com/mumbai/the-pantry-fort/info
156,Felicita,600.0,Mumbai,Borivali West,"929am to 12midnight(Mon),930am to 12midnight...",Very Good,4.2,393.0,https://www.zomato.com/mumbai/felicita-borivali-west/info
157,Vanilla Beans,500.0,Mumbai,Bandra Talao-- Bandra West,10am to 8pm(Mon-Sun),Very Good,4.3,945.0,https://www.zomato.com/mumbai/vanilla-beans-bandra-talao-bandra-west/info
158,Farmhouse Sea N Sand,1100.0,Mumbai,Vasai,11am to 1130pm(Mon-Sun),Very Good,4.2,1142.0,https://www.zomato.com/mumbai/farmhouse-sea-n-sand-vasai/info
159,Nav Gomantak,800.0,Mumbai,Panch Pakhadi-- Thane West,"1130am to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.3,1134.0,https://www.zomato.com/mumbai/nav-gomantak-panch-pakhadi-thane-west/info
160,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
161,Batman Night Kitchen,300.0,Mumbai,Ulhasnagar,9pm to 5am(Mon-Sun),Average,3.2,14.0,https://www.zomato.com/mumbai/batman-night-kitchen-3-ulhasnagar-thane/info
162,Tosha,300.0,Mumbai,4 Bungalows,"1230pm to 345pm,6pm to 1230AM(Mon-Sun)",Average,2.7,237.0,https://www.zomato.com/mumbai/tosha-4-bungalows/info
163,Pushpa Punjab,650.0,Mumbai,Palms Water Business & Leisure Club-- Kalyan West,11am to 1230AM(Mon-Sun),Average,2.8,8.0,https://www.zomato.com/mumbai/pushpa-punjab-vikhroli/info
164,Heritage,500.0,Mumbai,Kopar Khairane,11am to 1am(Mon-Sun),Average,2.7,20.0,https://www.zomato.com/mumbai/heritage-kopar-khairane-navi-mumbai/info
165,Kebab Junction,400.0,Mumbai,Goregaon East,530pm to 130am(Mon-Sun),Good,3.5,96.0,https://www.zomato.com/mumbai/kebab-junction-goregaon-east/info
166,New Cafe Gulshan,250.0,Mumbai,Juhu,8am to 1230AM(Mon-Sun),Average,3.2,10.0,https://www.zomato.com/mumbai/new-cafe-gulshan-juhu/info
167,Yahoo The Chinese Cuisine,400.0,Mumbai,Santacruz East,6pm to 1230AM(Mon-Sun),Average,3.2,11.0,https://www.zomato.com/mumbai/yahoo-the-chinese-cuisine-santacruz-east/info
168,The Coastal Family Restaurant And Bar,1000.0,Mumbai,CBD-Belapur,1130am to 1230AM(Mon-Sun),Good,3.7,23.0,https://www.zomato.com/mumbai/the-coastal-family-restaurant-and-bar-cbd-belapur-navi-mumbai/info
169,Midnight Express,450.0,Mumbai,Mahakali,11am to 330am(Mon-Sun),Very Good,4.0,401.0,https://www.zomato.com/mumbai/midnight-express-mahakali/info
170,Red Chilly Restaurant,400.0,Mumbai,Malad West,"11am to 330pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/red-chilly-restaurant-malad-west/info
171,Roll Factory,250.0,Mumbai,Jogeshwari,10am to 2am(Mon-Sun),,,,https://www.zomato.com/mumbai/roll-factory-jogeshwari/info
172,Hotel Sneha,500.0,Mumbai,Mulund West,11am to 1am(Mon-Sun),Average,3.4,53.0,https://www.zomato.com/mumbai/hotel-sneha-mulund-west/info
173,Hotel Shashikant,800.0,Mumbai,Mahakali,11am to 1am(Mon-Sun),Good,3.6,106.0,https://www.zomato.com/mumbai/hotel-shashikant-mahakali/info
174,Golden Plate,500.0,Mumbai,Dahisar East,10am to 130am(Mon-Sun),Good,3.5,30.0,https://www.zomato.com/mumbai/golden-plate-dahisar-east/info
175,Lata Restaurant,600.0,Mumbai,Kandivali West,12noon to 1230AM(Mon-Sun),Good,3.8,208.0,https://www.zomato.com/mumbai/lata-restaurant-kandivali-west/info
176,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
177,Royal Garden,700.0,Mumbai,Owale-- Thane West,11am to 1230AM(Mon-Sun),Average,3.4,16.0,https://www.zomato.com/mumbai/royal-garden-owale-thane-west/info
178,Hungry Nights,400.0,Mumbai,Haware Centurion Mall-- Seawoods,"8pm to 12midnight(Mon-Tue),12midnight to 4am,8pm...",Good,3.6,238.0,https://www.zomato.com/mumbai/hungry-nights-nerul-navi-mumbai/info
179,The Kitchen Crew,500.0,Mumbai,Malad West,"12noon to 3pm,7pm to 2am(Mon-Sun)",Good,3.7,402.0,https://www.zomato.com/mumbai/the-kitchen-crew-malad-west/info
180,Being Panda,450.0,Mumbai,Marol,1130am to 4am(Mon-Sun),Good,3.7,109.0,https://www.zomato.com/mumbai/being-panda-marol/info
181,Daily Cafe,1500.0,Mumbai,Juhu,11am to 2am(Mon-Sun),Average,3.4,40.0,https://www.zomato.com/mumbai/daily-cafe-juhu/info
182,Shree Narayan Fine Dinning,900.0,Mumbai,Borivali East,11am to 5am(Mon-Sun),Good,3.6,75.0,https://www.zomato.com/mumbai/shree-narayan-fine-dinning-borivali-east/info
183,Kitchen in Kloud,600.0,Mumbai,Oshiwara-- Andheri West,12noon to 1am(Mon-Sun),Very Good,4.0,277.0,https://www.zomato.com/mumbai/kitchen-in-kloud-oshiwara/info
184,Kebabwala,550.0,Mumbai,Kopar Khairane,2pm to 2am(Mon-Sun),Average,3.4,31.0,https://www.zomato.com/mumbai/kebabwala-kopar-khairane-navi-mumbai/info
185,Mugshot Kitchen & Bar,850.0,Mumbai,Kandivali East,1130am to 1am(Mon-Sun),Good,3.5,44.0,https://www.zomato.com/mumbai/mugshot-kitchen-bar-kandivali-east/info
186,Bhukha Bhediya,600.0,Mumbai,Goregaon West,1130am to 130am(Mon-Sun),Very Good,4.0,118.0,https://www.zomato.com/mumbai/bhukha-bhediya-goregaon-west/info
187,Dessert Therapy,250.0,Mumbai,Kandivali West,"8am to 1am(Mon,Tue,Wed,Thu,Sun),8am to 3am...",Good,3.7,123.0,https://www.zomato.com/mumbai/dessert-therapy-kandivali-west/info
188,Sarovar Restaurant & Bar,1000.0,Mumbai,Mumbai Central,12noon to 1230AM(Mon-Sun),Good,3.8,732.0,https://www.zomato.com/mumbai/sarovar-restaurant-bar-mumbai-central/info
189,Ronak Fine Dine,850.0,Mumbai,Mira Road,12noon to 1am(Mon-Sun),Good,3.7,292.0,https://www.zomato.com/mumbai/ronak-fine-dine-mira-road/info
190,Hotel Tunga,300.0,Mumbai,Ghodbunder Road,"11am to 5pm,7pm to 1230AM(Mon-Sun)",Average,3.4,7.0,https://www.zomato.com/mumbai/hotel-tunga-ghodbunder-road-thane/info
191,Powaikar's Cafe & Restaurant,400.0,Mumbai,Powai,"11am to 4pm,7pm to 1215AM(Mon-Sun)",Average,3.3,8.0,https://www.zomato.com/mumbai/powaikars-cafe-restaurant-powai/info
192,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
193,Pot De Fusion,500.0,Mumbai,Goregaon East,11am to 230am(Mon-Sun),Very Good,4.1,2156.0,https://www.zomato.com/mumbai/pot-de-fusion-goregaon-east/info
194,House of Lloyd,2500.0,Mumbai,Juhu,"7pm to 130am(Mon-Fri),12noon to 4pm,7pm to ...",Very Good,4.2,385.0,https://www.zomato.com/mumbai/house-of-lloyd-juhu/info
195,The Market Project by PizzaExpress,1200.0,Mumbai,Phoenix Marketcity-- Kurla,12noon to 1am(Mon-Sun),Very Good,4.3,2530.0,https://www.zomato.com/mumbai/the-market-project-by-pizzaexpress-kurla/info
196,D:OH!,1200.0,Mumbai,Andheri Lokhandwala-- Andheri West,11am to 1am(Mon-Sun),Good,3.9,1554.0,https://www.zomato.com/mumbai/d-oh-andheri-lokhandwala/info
197,Culinary Tales,1200.0,Mumbai,Veera Desai Area,8am to 1am(Mon-Sun),Excellent,4.7,595.0,https://www.zomato.com/mumbai/culinary-tales-veera-desai-area/info
198,Duma Dum Mast Kalandar,700.0,Mumbai,Chembur,"12noon to 330pm,7pm to 1am(Mon-Sun)",Very Good,4.3,782.0,https://www.zomato.com/mumbai/duma-dum-mast-kalandar-chembur/info
199,Bachelorr's,750.0,Mumbai,Chowpatty,1030am to 2am(Mon-Sun),Good,3.8,2792.0,https://www.zomato.com/mumbai/bachelorrs-chowpatty/info
200,Malhar Lunch Home,900.0,Mumbai,Mira Road,"1030am to 4pm,7pm to 1230AM(Mon-Sun)",Very Good,4.4,1457.0,https://www.zomato.com/mumbai/malhar-lunch-home-mira-road/info
201,Quench - All Day Pub,1600.0,Mumbai,Juhu,12noon to 1am(Mon-Sun),Very Good,4.0,1500.0,https://www.zomato.com/mumbai/quench-all-day-pub-juhu/info
202,Terttulia,1400.0,Mumbai,Dadar Shivaji Park,"11am to 130am(Mon-Fri),9am to 130am(Sat-Sun)",Very Good,4.1,2060.0,https://www.zomato.com/mumbai/terttulia-dadar-shivaji-park/info
203,Dum & Curry,700.0,Mumbai,Powai,"1145am to 330pm,645pm to 1am(Mon-Sun)",Excellent,4.7,683.0,https://www.zomato.com/mumbai/dum-curry-powai/info
204,Third Eye Cafe,900.0,Mumbai,Vashi,12noon to 130am(Mon-Sun),Very Good,4.2,1498.0,https://www.zomato.com/mumbai/third-eye-cafe-vashi-navi-mumbai/info
205,Mehman Nawazi,1450.0,Mumbai,Powai,"12noon to 4pm,630pm to 1230AM(Mon-Sun)",Good,3.9,1678.0,https://www.zomato.com/mumbai/mehman-nawazi-powai/info
206,Meraki,700.0,Mumbai,Lower Parel,12noon to 1am(Mon-Sun),Good,3.9,459.0,https://www.zomato.com/mumbai/meraki-lower-parel/info
207,Eat Play Love,600.0,Mumbai,Ghatkopar East,1130am to 1230AM(Mon-Sun),Very Good,4.3,1522.0,https://www.zomato.com/mumbai/eat-play-love-ghatkopar-east/info
208,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
209,Food Magic,250.0,Mumbai,Khar,10am to 4am(Mon-Sun),,,,https://www.zomato.com/mumbai/food-magic-khar/info
210,24 Pie,500.0,Mumbai,Chembur,11am to 1am(Mon-Sun),Average,3.2,4.0,https://www.zomato.com/mumbai/24-pie-chembur/info
211,Hotel Mayur,450.0,Mumbai,Kopar Khairane,10am to 130am(Mon-Sun),Average,3.1,27.0,https://www.zomato.com/mumbai/hotel-mayur-kopar-khairane-navi-mumbai/info
212,Jalsaa Food Corner,450.0,Mumbai,Dahisar East,"1pm to 3pm,6pm to 1am(Mon-Sun)",Good,3.5,30.0,https://www.zomato.com/mumbai/jalsaa-food-corner-2-dahisar-east/info
213,Sips N Bite,300.0,Mumbai,Kurla,11am to 2am(Mon-Sun),Good,3.5,15.0,https://www.zomato.com/mumbai/sips-n-bite-kurla/info
214,JumboKing,250.0,Mumbai,Versova-- Andheri West,10am to 1230AM(Mon-Sun),Good,3.5,34.0,https://www.zomato.com/mumbai/jumboking-2-versova/info
215,Himalaya Punjab,800.0,Mumbai,Old Panvel,11am to 1am(Mon-Sun),Good,3.5,90.0,https://www.zomato.com/mumbai/himalaya-punjab-old-panvel-navi-mumbai/info
216,Prabhu Ice Cream,250.0,Mumbai,Mulund West,10am to 1230AM(Mon-Sun),Good,3.9,171.0,https://www.zomato.com/mumbai/prabhu-ice-cream-mulund-west/info
217,Rehmani,400.0,Mumbai,Chembur,730am to 130am(Mon-Sun),Good,3.7,42.0,https://www.zomato.com/mumbai/rehmani-chembur/info
218,Hazara Restaurant & Bar,600.0,Mumbai,Sion,12noon to 1am(Mon-Sun),Good,3.5,85.0,https://www.zomato.com/mumbai/hazara-restaurant-bar-sion/info
219,Krème de la Krème - The Gelateria,300.0,Mumbai,Vile Parle East,1130am to 1am(Mon-Sun),Very Good,4.1,99.0,https://www.zomato.com/mumbai/krème-de-la-krème-the-gelateria-vile-parle-east/info
220,Aroma Family Restaurant & Bar,700.0,Mumbai,Juhu,"1230pm to 430pm,730pm to 1230AM(Mon-Sun)",Good,3.7,148.0,https://www.zomato.com/mumbai/aroma-family-restaurant-bar-juhu/info
221,Flip Bar & Kitchen,1400.0,Mumbai,Chembur,12noon to 1am(Mon-Sun),Good,3.9,431.0,https://www.zomato.com/mumbai/flip-bar-kitchen-chembur/info
222,The Tangy Tandoor,700.0,Mumbai,Andheri Lokhandwala-- Andheri West,"7pm to 4am(Mon-Fri),12noon to 4pm,7pm to 4am...",Good,3.9,150.0,https://www.zomato.com/mumbai/the-tangy-tandoor-andheri-lokhandwala/info
223,Parimal's Kitchen,500.0,Mumbai,Dahisar East,11am to 1am(Mon-Sun),Average,2.5,18.0,https://www.zomato.com/mumbai/parimals-kitchen-dahisar-east/info
224,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
225,The China Village,650.0,Mumbai,Khar,12noon to 1230AM(Mon-Sun),Good,3.6,56.0,https://www.zomato.com/mumbai/the-china-village-1-khar/info
226,Tokyo Treat,700.0,Mumbai,Tardeo,1130am to 4am(Mon-Sun),Good,3.6,214.0,https://www.zomato.com/tokyotreat/info
227,WTF!,1500.0,Mumbai,7 Bungalows-- Andheri West,6pm to 1230AM(Mon-Sun),Good,3.7,847.0,https://www.zomato.com/mumbai/wtf-7-bungalows/info
228,Green Tadka,700.0,Mumbai,Goregaon West,830am to 12midnight(Mon-Sun),,,,https://www.zomato.com/mumbai/green-tadka-goregaon-west/info
229,Archana Restaurant,800.0,Mumbai,Mulund West,8am to 1030pm(Mon-Sun),Good,3.8,197.0,https://www.zomato.com/mumbai/archana-restaurant-mulund-west/info
230,Satkar Rice Plate House,500.0,Mumbai,Goregaon East,"Closed(Mon),11am to 330pm,7pm to 1130pm(Tue-Sun)",Very Good,4.1,1577.0,https://www.zomato.com/mumbai/satkar-rice-plate-house-goregaon-east/info
231,Hrezzo,1000.0,Mumbai,Ghatkopar West,"1130am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.1,831.0,https://www.zomato.com/mumbai/hrezzo-2-ghatkopar-west/info
232,Joss,2500.0,Mumbai,Santacruz West,"1230pm to 330pm,730pm to 1130pm(Mon-Sun)",Very Good,4.1,1276.0,https://www.zomato.com/mumbai/joss-santacruz-west/info
233,Veg Canteen,1100.0,Mumbai,Manpada-- Thane West,"10am to 2am(Mon),10am to 12midnight(Tue-Sun)",Very Good,4.3,239.0,https://www.zomato.com/mumbai/veg-canteen-manpada-thane-west-thane/info
234,Gypsy Chinese,1000.0,Mumbai,Dadar Shivaji Park,"12noon to 330pm,7pm to 12midnight(Mon-Sun)",Good,3.9,1107.0,https://www.zomato.com/mumbai/gypsy-chinese-dadar-shivaji-park/info
235,Daawat,600.0,Mumbai,Airoli,"1130am to 4pm,7pm to 12midnight(Mon-Sun)",,,,https://www.zomato.com/mumbai/daawat-airoli-navi-mumbai/info
236,Laxmi Balaji Snacks Corner,250.0,Mumbai,Goregaon West,1130am to 1130pm(Mon-Sun),Very Good,4.3,321.0,https://www.zomato.com/mumbai/laxmi-balaji-snacks-corner-goregaon-west/info
237,Nomada,1300.0,Mumbai,Versova-- Andheri West,"Closed(Mon),1pm to 12midnight(Tue-Sat),12noon to ...",Good,3.9,56.0,https://www.zomato.com/mumbai/nomada-versova/info
238,Zaika Restaurant & Party Hall,1000.0,Mumbai,Bhayandar,11am to 1130pm(Mon-Sun),Excellent,4.5,937.0,https://www.zomato.com/zaikabhayander/info
239,Royal China,2500.0,Mumbai,Fort,"12noon to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.4,1027.0,https://www.zomato.com/mumbai/royal-china-fort/info
240,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
241,India Bistro,1600.0,Mumbai,Upvan-- Thane West,"12noon to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.4,1854.0,https://www.zomato.com/mumbai/india-bistro-upvan-thane-west/info
242,Le Café,1200.0,Mumbai,Hotel Jewel of Chembur-- Chembur,9am to 12midnight(Mon-Sun),Very Good,4.3,1289.0,https://www.zomato.com/mumbai/le-café-1-chembur/info
243,Mani's Lunch Home,400.0,Mumbai,Chembur,"Closed(Mon),7am to 1030pm(Tue-Sun)",Very Good,4.1,459.0,https://www.zomato.com/mumbai/manis-lunch-home-chembur/info
244,Sadguru Veg Diet,650.0,Mumbai,Chembur,9am to 11pm(Mon-Sun),Good,3.8,670.0,https://www.zomato.com/mumbai/sadguru-veg-diet-chembur/info
245,Trupti,250.0,Mumbai,Dadar West,"Closed(Mon),10am to 10pm(Tue-Sun)",Very Good,4.0,545.0,https://www.zomato.com/mumbai/trupti-dadar-west/info
246,Govinda's Restaurant,900.0,Mumbai,Juhu,"730am to 330pm,730pm to 1030pm(Mon-Sun)",Muito Bom,4.1,891.0,https://www.zomato.com/mumbai/govindas-restaurant-juhu/info
247,Pride Kitchen Hyderabadi Biryani,500.0,Mumbai,Kopar Khairane,11am to 11pm(Mon-Sun),Good,3.8,360.0,https://www.zomato.com/mumbai/pride-kitchen-hyderabadi-biryani-kopar-khairane-navi-mumbai/info
248,Whacko Taco,400.0,Mumbai,Versova-- Andheri West,12noon to 12midnight(Mon-Sun),Very Good,4.1,98.0,https://www.zomato.com/mumbai/whacko-taco-versova/info
249,Dhaba Cafe,500.0,Mumbai,Lower Parel,11am to 11pm(Mon-Sun),Very Good,4.1,123.0,https://www.zomato.com/mumbai/dhaba-cafe-lower-parel/info
250,Natural Fresh Ice-Cream,350.0,Mumbai,Near Andheri West Station,11am to 12midnight(Mon-Sun),Good,3.7,34.0,https://www.zomato.com/mumbai/natural-fresh-ice-cream-near-andheri-west-station/info
251,The American Joint,1400.0,Mumbai,Bandra Kurla Complex,"1230pm to 4pm,5pm to 11pm(Mon,Tue,Thu)...",Good,3.9,1471.0,https://www.zomato.com/mumbai/the-american-joint-bandra-kurla-complex/info
252,The Butter Kitchen,1500.0,Mumbai,Powai,11am to 12midnight(Mon-Sun),Very Good,4.1,173.0,https://www.zomato.com/mumbai/the-butter-kitchen-powai/info
253,Chulha,900.0,Mumbai,Vashi,"12noon to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.2,813.0,https://www.zomato.com/mumbai/chulha-vashi-navi-mumbai/info
254,Mocambo Cafe,1400.0,Mumbai,Fort,1130am to 1130pm(Mon-Sun),Very Good,4.0,1207.0,https://www.zomato.com/mumbai/mocambo-cafe-fort/info
255,JP's Lunch Home,500.0,Mumbai,Goregaon East,"12noon to 4pm,7pm to 11pm(Mon-Sun)",Very Good,4.0,493.0,https://www.zomato.com/mumbai/jps-lunch-home-goregaon-east/info
256,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
257,Dum Matka,750.0,Mumbai,Galleria Shopping Centre-- Powai,"12noon to 4pm,645pm to 1150pm(Mon-Sun)",Good,3.8,325.0,https://www.zomato.com/mumbai/dum-matka-powai/info
258,Kanakia Darbar Restaurant,800.0,Mumbai,Mira Road,11am to 11pm(Mon-Sun),Good,3.7,76.0,https://www.zomato.com/mumbai/kanakia-darbar-restaurant-mira-road/info
259,Nakabandi,500.0,Mumbai,Powai,11am to 11pm(Mon-Sun),,,,https://www.zomato.com/mumbai/nakabandi-powai/info
260,Merwans Cake Stop,250.0,Mumbai,Borivali West,"10am to 10pm(Mon,Tue,Wed,Fri,Sat,Sun),Closed...",Very Good,4.1,581.0,https://www.zomato.com/mumbai/merwans-cake-stop-borivali-west/info
261,Al-Falah Shawarma,250.0,Mumbai,Borivali West,12noon to 11pm(Mon-Sun),Very Good,4.0,601.0,https://www.zomato.com/mumbai/al-falah-shawarma-borivali-west/info
262,RK's Meals N More,400.0,Mumbai,Khar,8am to 12midnight(Mon-Sun),Very Good,4.4,157.0,https://www.zomato.com/mumbai/rks-meals-n-more-khar/info
263,Dumpling Delights,200.0,Mumbai,Matunga East,430pm to 930pm(Mon-Sun),Very Good,4.3,212.0,https://www.zomato.com/dumpling-delights-food-truck/info
264,Pine Restaurant,500.0,Mumbai,Mazgaon,6am to 12midnight(Mon-Sun),Good,3.9,197.0,https://www.zomato.com/mumbai/pine-restaurant-mazgaon/info
265,Farmhouse Global Cuisine Restaurant,1000.0,Mumbai,Vasai,11am to 12midnight(Mon-Sun),Very Good,4.1,722.0,https://www.zomato.com/mumbai/farmhouse-global-cuisine-restaurant-vasai/info
266,Silver Oaks,1500.0,Mumbai,Malad West,"11am to 415pm,7pm to 1145pm(Mon-Sun)",Good,3.9,597.0,https://www.zomato.com/mumbai/silver-oaks-malad-west/info
267,Cafe Irani Chaii,400.0,Mumbai,Mahim,7am to 11pm(Mon-Sun),Very Good,4.3,1113.0,https://www.zomato.com/mumbai/cafe-irani-chaii-mahim/info
268,On Toes,1500.0,Mumbai,Malad West,"12noon to 3pm,7pm to 1230AM(Mon-Sun)",Average,3.4,446.0,https://www.zomato.com/mumbai/on-toes-malad-west/info
269,Cafe Orritel,1000.0,Mumbai,Veera Desai Area,730am to 11pm(Mon-Sun),Good,3.8,90.0,https://www.zomato.com/mumbai/cafe-orritel-veera-desai-area/info
270,Sanjhi,500.0,Mumbai,Dahisar East,11am to 12midnight(Mon-Sun),Good,3.9,615.0,https://www.zomato.com/mumbai/sanjhi-dahisar-east/info
271,Ashok Vada Pav Stall,100.0,Mumbai,Prabhadevi,"11am to 930pm(Mon-Sat),Closed(Sun)",Very Good,4.4,915.0,https://www.zomato.com/mumbai/ashok-vada-pav-stall-prabhadevi/info
272,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
273,Lucky Sandwich And Pizza Corner,200.0,Mumbai,Vile Parle West,1130am to 1130pm(Mon-Sun),Very Good,4.1,353.0,https://www.zomato.com/mumbai/lucky-sandwich-and-pizza-corner-vile-parle-west/info
274,Jhakas,650.0,Mumbai,Sion,11am to 12midnight(Mon-Sun),Good,3.6,193.0,https://www.zomato.com/mumbai/jhakas-sion/info
275,Brownie Point,400.0,Mumbai,Pali Hill-- Bandra West,11am to 11pm(Mon-Sun),Very Good,4.2,424.0,https://www.zomato.com/mumbai/brownie-point-pali-hill-bandra-west/info
276,The Yoga House,1500.0,Mumbai,Carter Road-- Bandra West,"Closed(Mon),8am to 1030pm(Tue-Sun)",Very Good,4.1,1214.0,https://www.zomato.com/mumbai/the-yoga-house-carter-road-bandra-west/info
277,Raisin,1300.0,Mumbai,Charni Road,1130am to 1130pm(Mon-Sun),Good,3.9,825.0,https://www.zomato.com/mumbai/raisin-charni-road/info
278,Bakers,250.0,Mumbai,Near Andheri East Station,"9am to 9pm(Mon-Sat),9am to 8pm(Sun)",Good,3.8,84.0,https://www.zomato.com/mumbai/bakers-near-andheri-east-station/info
279,China Bistro,1400.0,Mumbai,Vasant Vihar-- Thane West,"12noon to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.3,1842.0,https://www.zomato.com/mumbai/china-bistro-vasant-vihar-thane-west/info
280,Global Culture,1300.0,Mumbai,Sanpada,"12noon to 330pm,7pm to 12midnight(Mon-Sun)",Very Good,4.2,550.0,https://www.zomato.com/mumbai/global-culture-sanpada-navi-mumbai/info
281,Borivali Biryani Centre,800.0,Mumbai,Dahisar East,12noon to 12midnight(Mon-Sun),Very Good,4.1,641.0,https://www.zomato.com/mumbai/borivali-biryani-centre-dahisar-east/info
282,Thackers,800.0,Mumbai,Chowpatty,"1130am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.8,554.0,https://www.zomato.com/mumbai/thackers-chowpatty/info
283,Mumbai Palace Kitchen & Bar,750.0,Mumbai,Ghansoli,11am to 12midnight(Mon-Sun),Good,3.8,162.0,https://www.zomato.com/mumbai/mumbai-palace-kitchen-bar-ghansoli-navi-mumbai/info
284,Sequel Bistro & Juice Bar,1500.0,Mumbai,Pali Hill-- Bandra West,8am to 1030pm(Mon-Sun),Good,3.9,388.0,https://www.zomato.com/mumbai/sequel-bistro-juice-bar-pali-hill-bandra-west/info
285,Red Indian Sizzlers,800.0,Mumbai,Kandivali West,11am to 12midnight(Mon-Sun),Good,3.9,1326.0,https://www.zomato.com/mumbai/red-indian-sizzlers-kandivali-west/info
286,Arfat,450.0,Mumbai,Mira Road,"11am to 5pm,7pm to 12midnight(Mon-Sun)",Good,3.9,440.0,https://www.zomato.com/mumbai/arfat-mira-road/info
287,The Post Box,750.0,Mumbai,Virar,"12noon to 330pm,630pm to 1130pm(Mon-Sun)",,,,https://www.zomato.com/mumbai/the-post-box-virar/info
288,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
289,Veggies,550.0,Mumbai,Castle Mill-- Thane West,"11am to 4pm,7pm to 11pm(Mon-Sun)",Very Good,4.0,626.0,https://www.zomato.com/mumbai/veggies-castle-mill-thane-west/info
290,Pastovilla,800.0,Mumbai,4 Bungalows,930am to 1130pm(Mon-Sun),Very Good,4.1,497.0,https://www.zomato.com/mumbai/pastovilla-4-bungalows/info
291,Suruchi,500.0,Mumbai,Kandivali East,8am to 12midnight(Mon-Sun),Good,3.7,358.0,https://www.zomato.com/mumbai/suruchi-kandivali-east/info
292,Ek Aur Baar,900.0,Mumbai,Mahakali,11am to 1am(Mon-Sun),Good,3.5,27.0,https://www.zomato.com/mumbai/ek-aur-baar-mahakali/info
293,Sagar Chinese,500.0,Mumbai,Juhu,7pm to 4am(Mon-Sun),Good,3.6,149.0,https://www.zomato.com/mumbai/sagar-chinese-juhu/info
294,Q 'N' Q,550.0,Mumbai,Virar,11am to 1230AM(Mon-Sun),Average,3.3,38.0,https://www.zomato.com/mumbai/q-n-q-virar/info
295,Varanda Kitchen & Bar,1300.0,Mumbai,Bhandup,"11am to 4pm,7pm to 1230AM(Mon-Sun)",Good,3.5,257.0,https://www.zomato.com/mumbai/varanda-kitchen-bar-bhandup/info
296,Lagoon,700.0,Mumbai,Tardeo,"12noon to 3pm,6pm to 1230AM(Mon-Sun)",Good,3.7,115.0,https://www.zomato.com/mumbai/lagoon-tardeo/info
297,New Apollo,350.0,Mumbai,Colaba,830am to 1230AM(Mon-Sun),Good,3.6,62.0,https://www.zomato.com/mumbai/new-apollo-colaba/info
298,Sealand,600.0,Mumbai,Powai,1030am to 1230AM(Mon-Sun),Average,3.4,142.0,https://www.zomato.com/sealand/info
299,Hotel Uday,450.0,Mumbai,Kandivali West,1030am to 1230AM(Mon-Sun),Good,3.5,24.0,https://www.zomato.com/mumbai/hotel-uday-1-kandivali-west/info
300,Sagar Bar & Restaurant,500.0,Mumbai,Dahisar East,11am to 1am(Mon-Sun),Average,3.1,6.0,https://www.zomato.com/mumbai/sagar-bar-restaurant-dahisar-east/info
